iso_code	Country	date	total_cases	new_cases	total_deaths	new_deaths	total_cases_per_million	new_cases_per_million	total_deaths_per_million	new_deaths_per_million	total_tests	new_tests	total_tests_per_thousand	new_tests_per_thousand	new_tests_smoothed	new_tests_smoothed_per_thousand	tests_units	stringency_index	population	population_density	median_age	aged_65_older	aged_70_older	gdp_per_capita	extreme_poverty	cvd_death_rate	diabetes_prevalence	female_smokers	male_smokers	handwashing_facilities	hospital_beds_per_100k	HDI	HealthExpenseperGDP
ABW	Aruba	16/04/2020	93.0	1.0	1.0	1.0	871.064	9.366	9.366	9.366								83.46	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	17/04/2020	95.0	2.0	1.0	0.0	889.796	18.733	9.366									83.46	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	18/04/2020	96.0	1.0	2.0	1.0	899.163	9.366	18.733	9.366								86.24	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	19/04/2020	96.0	0.0	2.0	0.0	899.163		18.733									86.24	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	20/04/2020	97.0	1.0	2.0	0.0	908.529	9.366	18.733									83.46	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	21/04/2020	97.0	0.0	2.0	0.0	908.529		18.733									83.46	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	22/04/2020	97.0	0.0	2.0	0.0	908.529		18.733									83.46	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	23/04/2020	100.0	3.0	2.0	0.0	936.628	28.099	18.733									83.46	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	24/04/2020	100.0	0.0	2.0	0.0	936.628		18.733									83.46	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	25/04/2020	100.0	0.0	2.0	0.0	936.628		18.733									83.46	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	26/04/2020	100.0	0.0	2.0	0.0	936.628		18.733									83.46	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	27/04/2020	100.0	0.0	2.0	0.0	936.628		18.733									83.46	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	28/04/2020	100.0	0.0	2.0	0.0	936.628		18.733									83.46	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	29/04/2020	100.0	0.0	2.0	0.0	936.628		18.733									83.46	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	30/04/2020	100.0	0.0	2.0	0.0	936.628		18.733									83.46	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	01/05/2020	100.0	0.0	2.0	0.0	936.628		18.733									83.46	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	02/05/2020	100.0	0.0	2.0	0.0	936.628		18.733									83.46	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	03/05/2020	100.0	0.0	2.0	0.0	936.628		18.733									83.46	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	04/05/2020	100.0	0.0	2.0	0.0	936.628		18.733									80.82	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	05/05/2020	100.0	0.0	2.0	0.0	936.628		18.733									80.82	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	06/05/2020	100.0	0.0	2.0	0.0	936.628		18.733									80.82	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	07/05/2020	101.0	1.0	2.0	0.0	945.994	9.366	18.733									80.82	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	08/05/2020	101.0	0.0	3.0	1.0	945.994		28.099	9.366								80.82	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	09/05/2020	101.0	0.0	3.0	0.0	945.994		28.099									80.82	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	10/05/2020	101.0	0.0	3.0	0.0	945.994		28.099									80.82	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	11/05/2020	101.0	0.0	3.0	0.0	945.994		28.099									80.82	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	12/05/2020	101.0	0.0	3.0	0.0	945.994		28.099									80.82	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	13/05/2020	101.0	0.0	3.0	0.0	945.994		28.099									80.82	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	14/05/2020	101.0	0.0	3.0	0.0	945.994		28.099									80.82	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	15/05/2020	101.0	0.0	3.0	0.0	945.994		28.099									80.82	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	16/05/2020	101.0	0.0	3.0	0.0	945.994		28.099									80.82	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	17/05/2020	101.0	0.0	3.0	0.0	945.994		28.099									80.82	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	18/05/2020	101.0	0.0	3.0	0.0	945.994		28.099									47.48	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	19/05/2020	101.0	0.0	3.0	0.0	945.994		28.099									47.48	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	20/05/2020	101.0	0.0	3.0	0.0	945.994		28.099									47.48	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	21/05/2020	101.0	0.0	3.0	0.0	945.994		28.099									47.48	106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	22/05/2020	101.0	0.0	3.0	0.0	945.994		28.099										106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	23/05/2020	101.0	0.0	3.0	0.0	945.994		28.099										106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
ABW	Aruba	24/05/2020	101.0	0.0	3.0	0.0	945.994		28.099										106766.0	584.8	41.2	13.085	7.452	35973.781			11.62						
AFG	Afghanistan	24/03/2020	40.0	6.0	1.0	1.0	1.028	0.154	0.026	0.026								44.05	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	25/03/2020	42.0	2.0	1.0	0.0	1.079	0.051	0.026									53.31	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	26/03/2020	75.0	33.0	1.0	0.0	1.927	0.848	0.026									53.31	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	27/03/2020	75.0	0.0	1.0	0.0	1.927		0.026									53.31	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	28/03/2020	91.0	16.0	2.0	1.0	2.338	0.411	0.051	0.026								61.25	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	29/03/2020	106.0	15.0	3.0	1.0	2.723	0.385	0.077	0.026								61.25	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	30/03/2020	114.0	8.0	4.0	1.0	2.928	0.206	0.103	0.026								61.25	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	31/03/2020	141.0	27.0	4.0	0.0	3.622	0.694	0.103									61.25	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	01/04/2020	166.0	25.0	4.0	0.0	4.264	0.642	0.103									61.25	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	02/04/2020	192.0	26.0	4.0	0.0	4.932	0.668	0.103									61.25	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	03/04/2020	235.0	43.0	4.0	0.0	6.037	1.105	0.103									61.25	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	04/04/2020	235.0	0.0	4.0	0.0	6.037		0.103									61.25	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	05/04/2020	270.0	35.0	5.0	1.0	6.936	0.899	0.128	0.026								72.36	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	06/04/2020	299.0	29.0	7.0	2.0	7.681	0.745	0.18	0.051								72.36	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	07/04/2020	337.0	38.0	7.0	0.0	8.657	0.976	0.18									72.36	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	08/04/2020	367.0	30.0	11.0	4.0	9.428	0.771	0.283	0.103								72.36	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	09/04/2020	423.0	56.0	14.0	3.0	10.866	1.439	0.36	0.077								72.36	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	10/04/2020	484.0	61.0	15.0	1.0	12.433	1.567	0.385	0.026								72.36	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	11/04/2020	521.0	37.0	15.0	0.0	13.384	0.95	0.385									72.36	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	12/04/2020	555.0	34.0	18.0	3.0	14.257	0.873	0.462	0.077								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	13/04/2020	607.0	52.0	18.0	0.0	15.593	1.336	0.462									76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	14/04/2020	665.0	58.0	21.0	3.0	17.083	1.49	0.539	0.077								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	15/04/2020	714.0	49.0	23.0	2.0	18.341	1.259	0.591	0.051								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	16/04/2020	784.0	70.0	25.0	2.0	20.14	1.798	0.642	0.051								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	17/04/2020	794.0	10.0	29.0	4.0	20.396	0.257	0.745	0.103								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	18/04/2020	845.0	51.0	30.0	1.0	21.707	1.31	0.771	0.026								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	19/04/2020	908.0	63.0	30.0	0.0	23.325	1.618	0.771									76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	20/04/2020	996.0	88.0	33.0	3.0	25.585	2.261	0.848	0.077								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	21/04/2020	1031.0	35.0	35.0	2.0	26.485	0.899	0.899	0.051								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	22/04/2020	1092.0	61.0	36.0	1.0	28.052	1.567	0.925	0.026								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	23/04/2020	1176.0	84.0	40.0	4.0	30.209	2.158	1.028	0.103								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	24/04/2020	1281.0	105.0	42.0	2.0	32.907	2.697	1.079	0.051								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	25/04/2020	1351.0	70.0	43.0	1.0	34.705	1.798	1.105	0.026								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	26/04/2020	1463.0	112.0	47.0	4.0	37.582	2.877	1.207	0.103								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	27/04/2020	1531.0	68.0	57.0	10.0	39.329	1.747	1.464	0.257								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	28/04/2020	1703.0	172.0	57.0	0.0	43.747	4.418	1.464									76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	29/04/2020	1827.0	124.0	60.0	3.0	46.932	3.185	1.541	0.077								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	30/04/2020	1949.0	122.0	60.0	0.0	50.066	3.134	1.541									76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	01/05/2020	2171.0	222.0	64.0	4.0	55.769	5.703	1.644	0.103								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	02/05/2020	2335.0	164.0	68.0	4.0	59.982	4.213	1.747	0.103								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	03/05/2020	2469.0	134.0	72.0	4.0	63.424	3.442	1.85	0.103								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	04/05/2020	2704.0	235.0	85.0	13.0	69.461	6.037	2.183	0.334								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	05/05/2020	2894.0	190.0	90.0	5.0	74.342	4.881	2.312	0.128								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	06/05/2020	3224.0	330.0	95.0	5.0	82.819	8.477	2.44	0.128								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	07/05/2020	3392.0	168.0	104.0	9.0	87.134	4.316	2.672	0.231								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	08/05/2020	3563.0	171.0	106.0	2.0	91.527	4.393	2.723	0.051								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	09/05/2020	3778.0	215.0	109.0	3.0	97.05	5.523	2.8	0.077								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	10/05/2020	4033.0	255.0	115.0	6.0	103.601	6.55	2.954	0.154								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	11/05/2020	4402.0	369.0	120.0	5.0	113.08	9.479	3.083	0.128								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	12/05/2020	4687.0	285.0	122.0	2.0	120.401	7.321	3.134	0.051								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	13/05/2020	4967.0	280.0	127.0	5.0	127.593	7.193	3.262	0.128								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	14/05/2020	5226.0	259.0	130.0	3.0	134.247	6.653	3.339	0.077								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	15/05/2020	5339.0	113.0	136.0	6.0	137.149	2.903	3.494	0.154								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	16/05/2020	6402.0	1063.0	168.0	32.0	164.456	27.307	4.316	0.822								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	17/05/2020	6402.0	0.0	168.0	0.0	164.456		4.316									76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	18/05/2020	6664.0	262.0	169.0	1.0	171.186	6.73	4.341	0.026								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	19/05/2020	7072.0	408.0	173.0	4.0	181.667	10.481	4.444	0.103								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	20/05/2020	7653.0	581.0	178.0	5.0	196.592	14.925	4.573	0.128								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	21/05/2020	8145.0	492.0	187.0	9.0	209.231	12.639	4.804	0.231								76.33	38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	22/05/2020	8676.0	531.0	193.0	6.0	222.871	13.64	4.958	0.154									38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	23/05/2020	9216.0	540.0	205.0	12.0	236.743	13.872	5.266	0.308									38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AFG	Afghanistan	24/05/2020	9998.0	782.0	216.0	11.0	256.831	20.088	5.549	0.283									38928341.0	54.422	18.6	25.81	1.337	1803.987		597.029	9.59			37.746	0.5	0.496	
AGO	Angola	30/03/2020	7.0	3.0	2.0	2.0	0.213	0.091	0.061	0.061								93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	31/03/2020	7.0	0.0	2.0	0.0	0.213		0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	01/04/2020	7.0	0.0	2.0	0.0	0.213		0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	02/04/2020	8.0	1.0	2.0	0.0	0.243	0.03	0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	03/04/2020	8.0	0.0	2.0	0.0	0.243		0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	04/04/2020	8.0	0.0	2.0	0.0	0.243		0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	05/04/2020	10.0	2.0	2.0	0.0	0.304	0.061	0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	06/04/2020	14.0	4.0	2.0	0.0	0.426	0.122	0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	07/04/2020	16.0	2.0	2.0	0.0	0.487	0.061	0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	08/04/2020	17.0	1.0	2.0	0.0	0.517	0.03	0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	09/04/2020	19.0	2.0	2.0	0.0	0.578	0.061	0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	10/04/2020	19.0	0.0	2.0	0.0	0.578		0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	11/04/2020	19.0	0.0	2.0	0.0	0.578		0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	12/04/2020	19.0	0.0	2.0	0.0	0.578		0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	13/04/2020	19.0	0.0	2.0	0.0	0.578		0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	14/04/2020	19.0	0.0	2.0	0.0	0.578		0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	15/04/2020	19.0	0.0	2.0	0.0	0.578		0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	16/04/2020	19.0	0.0	2.0	0.0	0.578		0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	17/04/2020	19.0	0.0	2.0	0.0	0.578		0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	18/04/2020	19.0	0.0	2.0	0.0	0.578		0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	19/04/2020	24.0	5.0	2.0	0.0	0.73	0.152	0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	20/04/2020	24.0	0.0	2.0	0.0	0.73		0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	21/04/2020	24.0	0.0	2.0	0.0	0.73		0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	22/04/2020	24.0	0.0	2.0	0.0	0.73		0.061									93.38	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	23/04/2020	24.0	0.0	2.0	0.0	0.73		0.061									83.6	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	24/04/2020	25.0	1.0	2.0	0.0	0.761	0.03	0.061									83.6	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	25/04/2020	25.0	0.0	2.0	0.0	0.761		0.061									83.6	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	26/04/2020	25.0	0.0	2.0	0.0	0.761		0.061									83.6	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	27/04/2020	26.0	1.0	2.0	0.0	0.791	0.03	0.061									83.6	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	28/04/2020	27.0	1.0	2.0	0.0	0.822	0.03	0.061									83.6	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	29/04/2020	27.0	0.0	2.0	0.0	0.822		0.061									83.6	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	30/04/2020	27.0	0.0	2.0	0.0	0.822		0.061									83.6	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	01/05/2020	27.0	0.0	2.0	0.0	0.822		0.061									83.6	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	02/05/2020	29.0	2.0	2.0	0.0	0.882	0.061	0.061									83.6	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	03/05/2020	35.0	6.0	2.0	0.0	1.065	0.183	0.061									83.6	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	04/05/2020	35.0	0.0	2.0	0.0	1.065		0.061									83.6	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	05/05/2020	35.0	0.0	2.0	0.0	1.065		0.061									83.6	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	06/05/2020	36.0	1.0	2.0	0.0	1.095	0.03	0.061									83.6	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	07/05/2020	36.0	0.0	2.0	0.0	1.095		0.061									83.6	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	08/05/2020	36.0	0.0	2.0	0.0	1.095		0.061									81.61	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	09/05/2020	43.0	7.0	2.0	0.0	1.308	0.213	0.061									81.61	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	10/05/2020	43.0	0.0	2.0	0.0	1.308		0.061									81.61	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	11/05/2020	45.0	2.0	2.0	0.0	1.369	0.061	0.061									81.61	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	12/05/2020	45.0	0.0	2.0	0.0	1.369		0.061									81.61	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	13/05/2020	45.0	0.0	2.0	0.0	1.369		0.061									81.61	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	14/05/2020	45.0	0.0	2.0	0.0	1.369		0.061									81.61	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	15/05/2020	48.0	3.0	2.0	0.0	1.46	0.091	0.061									81.61	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	16/05/2020	48.0	0.0	2.0	0.0	1.46		0.061									81.61	32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	17/05/2020	48.0	0.0	2.0	0.0	1.46		0.061										32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	18/05/2020	48.0	0.0	2.0	0.0	1.46		0.061										32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
AGO	Angola	19/05/2020	48.0	0.0	2.0	0.0	1.46		0.061										32866268.0	23.89	16.8	2.405	13.62	5819.495		276.045	3.94			26.664		0.574	
