iso_code	date	new_cases	stringency_index	HealthExpenseperGDP	total_smokers	gdp_per_capita	aged_65_older	population_density	log_population	identity percentage for NSP1	score for NSP1	identity percentage for NSP2	score for NSP2	identity percentage for NSP3	score for NSP3	identity percentage for NSP4	score for NSP4	identity percentage for NSP5	score for NSP5	identity percentage for NSP6	score for NSP6	identity percentage for NSP7	score for NSP7	identity percentage for NSP8	score for NSP8	identity percentage for NSP9	score for NSP9	identity percentage for NSP10	score for NSP10	identity percentage for NSP11	score for NSP11	identity percentage for NSP12	score for NSP12	identity percentage for NSP13	score for NSP13	identity percentage for NSP14	score for NSP14	identity percentage for NSP15	score for NSP15	identity percentage for NSP16	score for NSP16	identity percentage for Spike	score for Spike	identity percentage for NS3	score for NS3	identity percentage for E	score for E	identity percentage for M	score for M	identity percentage for NS6	score for NS6	identity percentage for NS7a	score for NS7a	identity percentage for NS7b	score for NS7b	identity percentage for NS8	score for NS8	identity percentage for N	score for N	death_growth_rate	Country	Clade_V	Clade_GH	Clade_GR	Clade_G	Clade_O	Clade_L	Clade_S
FIN	2020-02-29	18.0	15.47	9.075	20.85	40585.721	21.228	18.136	15.528	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	99.5	1657.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.75	3005.5	0.0	Finland	0.0	0.0	1.0	1.0	0.0	0.0	0.0
FIN	2020-03-31	2157.0	74.33	9.075	20.85	40585.721	21.228	18.136	15.528	100.0	1299.0	99.95	4653.0834	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9084	6986.1666	99.9834	4436.75	99.9834	3986.8334	100.0	2535.0	99.975	2221.5834	99.85	9372.1666	99.7333	2069.4166	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9666	3013.8334	0.0	Finland	0.0	1.0	0.0	1.0	0.0	1.0	0.0
FIN	2020-04-30	3397.0	74.33	9.075	20.85	40585.721	21.228	18.136	15.528	100.0	1299.0	99.95	4653.0834	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9084	6986.1666	99.9834	4436.75	99.9834	3986.8334	100.0	2535.0	99.975	2221.5834	99.85	9372.1666	99.7333	2069.4166	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9666	3013.8334	733.3333	Finland	0.0	1.0	0.0	1.0	0.0	1.0	0.0
FIN	2020-05-31	995.0	67.72	9.075	20.85	40585.721	21.228	18.136	15.528	100.0	1299.0	99.95	4653.0834	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9084	6986.1666	99.9834	4436.75	99.9834	3986.8334	100.0	2535.0	99.975	2221.5834	99.85	9372.1666	99.7333	2069.4166	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9666	3013.8334	-76.0	Finland	0.0	1.0	0.0	1.0	0.0	1.0	0.0
FRA	2020-01-31	6.0	13.5	11.177	27.7	38605.671	19.718	122.578	17.994	100.0	1299.0	99.8889	4651.0	100.0	14269.0	99.8889	3748.0	100.0	2284.0	99.8333	2227.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9667	9381.3333	99.8667	2070.3333	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	France	0.0	0.0	0.0	0.0	1.0	1.0	0.0
FRA	2020-02-29	607.0	13.5	11.177	27.7	38605.671	19.718	122.578	17.994	99.9933	1298.8556	99.914	4651.1321	99.9852	14266.9881	99.975	3752.125	99.9925	2283.775	99.965	2230.95	99.9829	600.9	99.9929	1438.8143	99.9775	820.65	100.0	1032.0	100.0	90.0	99.9342	6989.9119	100.0	4438.0	99.9871	3987.0714	99.9917	2534.7944	99.965	2220.3667	99.9179	9378.0167	99.7144	2067.6631	100.0	550.0	99.975	1666.5	100.0	465.0	100.0	901.0	100.0	340.0	99.9	917.25	99.94	3012.975	0.0	France	0.0	1.0	0.0	1.0	0.0	1.0	0.0
FRA	2020-03-31	73777.0	89.41	11.177	27.7	38605.671	19.718	122.578	17.994	99.9724	1298.4085	99.9301	4652.4382	99.9863	14267.8067	99.9835	3752.2652	99.9797	2283.0742	99.9817	2231.4522	99.967	600.8072	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.89	6984.442	99.9864	4437.2576	99.9856	3987.2399	99.9947	2534.7772	100.0	2222.0	99.8847	9374.6513	99.7909	2069.6654	100.0	550.0	99.9783	1666.5652	99.4954	462.5362	99.9907	900.8841	100.0	340.0	99.9776	918.8385	99.8652	3010.3572	98811.1111	France	0.0	1.0	1.0	1.0	0.0	0.0	0.0
FRA	2020-04-30	62760.0	89.41	11.177	27.7	38605.671	19.718	122.578	17.994	100.0	1299.0	99.9	4650.6667	99.9333	14263.0	99.9667	3751.5	100.0	2284.0	100.0	2232.0	100.0	601.0	99.9167	1437.6667	100.0	821.0	100.0	1032.0	100.0	90.0	99.8667	6982.0	100.0	4438.0	99.9667	3986.1667	100.0	2535.0	100.0	2222.0	99.8833	9374.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9333	3013.6667	89.8225	France	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FRA	2020-05-31	7656.0	83.46	11.177	27.7	38605.671	19.718	122.578	17.994	100.0	1299.0	99.9	4650.6667	99.9333	14263.0	99.9667	3751.5	100.0	2284.0	100.0	2232.0	100.0	601.0	99.9167	1437.6667	100.0	821.0	100.0	1032.0	100.0	90.0	99.8667	6982.0	100.0	4438.0	99.9667	3986.1667	100.0	2535.0	100.0	2222.0	99.8833	9374.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9333	3013.6667	-85.0692	France	0.0	0.0	0.0	1.0	0.0	0.0	0.0
GEO	2020-02-29	9.0	30.56	740.626	31.7	9745.079	14.864	65.032	15.199	100.0	1299.0	99.9	4651.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.85	2227.5	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.95	6992.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.95	9381.0	99.8	2068.5	100.0	550.0	99.75	1662.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.75	3005.5	0.0	Georgia	0.0	0.0	1.0	1.0	0.0	0.0	0.0
GEO	2020-03-31	179.0	87.84	740.626	31.7	9745.079	14.864	65.032	15.199	100.0	1299.0	99.8889	4650.4444	100.0	14269.0	99.9778	3752.2222	99.9833	2283.5	99.9167	2229.5	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9278	6989.4444	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9167	9377.4444	99.7556	2068.2778	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	96.9778	890.3333	99.9222	3012.2222	0.0	Georgia	0.0	0.0	1.0	1.0	0.0	0.0	0.0
GEO	2020-04-30	422.0	100.0	740.626	31.7	9745.079	14.864	65.032	15.199	100.0	1299.0	99.8	4647.0	99.9	14257.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	250.0	Georgia	0.0	1.0	0.0	1.0	0.0	0.0	0.0
GEO	2020-05-31	118.0	7.14	740.626	31.7	9745.079	14.864	65.032	15.199	100.0	1299.0	99.8	4647.0	99.9	14257.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-57.1429	Georgia	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DEU	2020-01-31	12.0	7.14	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	100.0	4656.0	99.94	14266.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Germany	0.0	0.0	0.0	1.0	0.0	0.0	0.0
DEU	2020-02-29	672.0	11.11	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	100.0	4656.0	99.9667	14267.3333	100.0	3753.0	99.9	2281.6667	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9333	6989.6667	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	99.8333	1663.6667	100.0	465.0	100.0	901.0	97.6667	331.3333	100.0	919.0	99.6667	3002.0	0.0	Germany	0.0	0.0	1.0	1.0	0.0	0.0	0.0
DEU	2020-03-31	98541.0	74.61	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	99.925	4652.5577	99.9897	14268.3205	100.0	3753.0	100.0	2284.0	99.941	2230.282	100.0	601.0	100.0	1439.0	99.9885	820.8846	99.9821	1031.7051	100.0	90.0	99.9051	6985.968	99.9795	4437.1154	100.0	3988.0	99.926	2532.5032	99.9971	2221.8365	99.9071	9376.532	99.8641	2071.1859	100.0	550.0	99.9006	1664.9744	100.0	465.0	99.9897	900.8846	100.0	340.0	100.0	919.0	99.7285	3004.3942	0.0	Germany	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DEU	2020-04-30	66866.0	74.61	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	99.9556	4654.0	99.9889	14267.4444	99.9778	3752.1111	100.0	2284.0	99.9667	2231.0	100.0	601.0	100.0	1439.0	100.0	821.0	99.8444	1030.1111	100.0	90.0	99.9111	6986.5556	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9375.7778	99.7778	2069.8889	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9444	3013.6667	242.9994	Germany	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DEU	2020-05-31	12190.0	68.26	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	99.9556	4654.0	99.9889	14267.4444	99.9778	3752.1111	100.0	2284.0	99.9667	2231.0	100.0	601.0	100.0	1439.0	100.0	821.0	99.8444	1030.1111	100.0	90.0	99.9111	6986.5556	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9375.7778	99.7778	2069.8889	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9444	3013.6667	-79.5356	Germany	0.0	1.0	0.0	1.0	0.0	0.0	0.0
GRC	2020-02-29	45.0	19.05	7.846	42.65	24574.382	20.396	83.479	16.16	100.0	1299.0	99.9333	4651.3333	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.9	2229.0	100.0	601.0	99.8333	1435.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6986.6667	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9333	9379.3333	99.6333	2064.3333	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Greece	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GRC	2020-03-31	1710.0	87.96	7.846	42.65	24574.382	20.396	83.479	16.16	99.9302	1297.1905	99.9467	4653.322	99.9863	14267.4737	99.9785	3752.0053	99.9987	2283.961	99.934	2230.0189	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9241	6988.7578	99.9905	4437.619	99.9984	3987.8889	99.9619	2533.4841	100.0	2222.0	99.913	9377.2355	99.8306	2069.1578	100.0	550.0	100.0	1667.0	99.9746	464.8571	98.9	891.0476	100.0	340.0	99.9057	917.7302	99.6957	3002.8616	0.0	Greece	0.0	0.0	1.0	1.0	0.0	0.0	0.0
GRC	2020-04-30	908.0	87.96	7.846	42.65	24574.382	20.396	83.479	16.16	99.9302	1297.1905	99.9467	4653.322	99.9863	14267.4737	99.9785	3752.0053	99.9987	2283.961	99.934	2230.0189	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9241	6988.7578	99.9905	4437.619	99.9984	3987.8889	99.9619	2533.4841	100.0	2222.0	99.913	9377.2355	99.8306	2069.1578	100.0	550.0	100.0	1667.0	99.9746	464.8571	98.9	891.0476	100.0	340.0	99.9057	917.7302	99.6957	3002.8616	-13.9241	Greece	0.0	0.0	1.0	1.0	0.0	0.0	0.0
GRC	2020-05-31	213.0	74.34	7.846	42.65	24574.382	20.396	83.479	16.16	99.9302	1297.1905	99.9467	4653.322	99.9863	14267.4737	99.9785	3752.0053	99.9987	2283.961	99.934	2230.0189	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9241	6988.7578	99.9905	4437.619	99.9984	3987.8889	99.9619	2533.4841	100.0	2222.0	99.913	9377.2355	99.8306	2069.1578	100.0	550.0	100.0	1667.0	99.9746	464.8571	98.9	891.0476	100.0	340.0	99.9057	917.7302	99.6957	3002.8616	-64.7059	Greece	0.0	0.0	1.0	1.0	0.0	0.0	0.0
HUN	2020-02-29	4.0	11.11	6.593	28.4	26777.561	18.577	108.043	16.084	100.0	1299.0	99.9677	4654.5462	99.9969	14268.6615	99.9969	3752.8462	99.9954	2283.8923	99.9723	2231.3692	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0769	99.9969	4437.8769	100.0	3988.0	99.9954	2534.8615	99.9769	2221.6154	99.9	9376.0154	99.8831	2072.0385	99.98	549.8615	100.0	1667.0	99.9754	464.8462	100.0	901.0	99.9646	339.8	100.0	919.0	99.8181	3008.3577	0.0	Hungary	0.0	1.0	1.0	1.0	0.0	0.0	0.0
HUN	2020-03-31	813.0	74.99	6.593	28.4	26777.561	18.577	108.043	16.084	100.0	1299.0	99.9677	4654.5462	99.9969	14268.6615	99.9969	3752.8462	99.9954	2283.8923	99.9723	2231.3692	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0769	99.9969	4437.8769	100.0	3988.0	99.9954	2534.8615	99.9769	2221.6154	99.9	9376.0154	99.8831	2072.0385	99.98	549.8615	100.0	1667.0	99.9754	464.8462	100.0	901.0	99.9646	339.8	100.0	919.0	99.8181	3008.3577	0.0	Hungary	0.0	1.0	1.0	1.0	0.0	0.0	0.0
HUN	2020-04-30	2333.0	78.44	6.593	28.4	26777.561	18.577	108.043	16.084	100.0	1299.0	99.9677	4654.5462	99.9969	14268.6615	99.9969	3752.8462	99.9954	2283.8923	99.9723	2231.3692	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0769	99.9969	4437.8769	100.0	3988.0	99.9954	2534.8615	99.9769	2221.6154	99.9	9376.0154	99.8831	2072.0385	99.98	549.8615	100.0	1667.0	99.9754	464.8462	100.0	901.0	99.9646	339.8	100.0	919.0	99.8181	3008.3577	614.8936	Hungary	0.0	1.0	1.0	1.0	0.0	0.0	0.0
HUN	2020-05-31	591.0	59.53	6.593	28.4	26777.561	18.577	108.043	16.084	100.0	1299.0	99.9677	4654.5462	99.9969	14268.6615	99.9969	3752.8462	99.9954	2283.8923	99.9723	2231.3692	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0769	99.9969	4437.8769	100.0	3988.0	99.9954	2534.8615	99.9769	2221.6154	99.9	9376.0154	99.8831	2072.0385	99.98	549.8615	100.0	1667.0	99.9754	464.8462	100.0	901.0	99.9646	339.8	100.0	919.0	99.8181	3008.3577	-69.3452	Hungary	0.0	1.0	1.0	1.0	0.0	0.0	0.0
ISL	2020-02-29	43.0	16.67	8.34	16.05	46482.958	14.431	3.404	12.74	100.0	1299.0	99.8829	4650.6857	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	99.9857	2534.1905	100.0	2222.0	99.8905	9374.5952	99.7524	2069.381	100.0	550.0	99.8571	1664.1429	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8181	3008.581	0.0	Iceland	0.0	1.0	0.0	1.0	0.0	0.0	0.0
ISL	2020-03-31	1519.0	56.61	8.34	16.05	46482.958	14.431	3.404	12.74	99.9934	1298.9023	99.9407	4653.0644	99.9813	14267.361	99.9988	3752.9438	99.9566	2283.2177	99.9423	2230.2554	99.9893	600.9048	99.9983	1438.9729	100.0	821.0	99.9986	1031.988	99.965	89.9409	99.9216	6988.3397	99.9855	4436.9494	99.9993	3987.9551	99.9933	2534.7802	99.9913	2221.8156	99.9163	9377.4647	99.832	2069.9932	99.9908	549.9459	99.921	1665.4074	99.9278	464.636	99.9007	900.0907	100.0	340.0	99.9607	918.4423	99.8775	3010.5398	0.0	Iceland	1.0	1.0	0.0	1.0	0.0	0.0	0.0
ISL	2020-04-30	237.0	56.61	8.34	16.05	46482.958	14.431	3.404	12.74	99.9934	1298.9023	99.9407	4653.0644	99.9813	14267.361	99.9988	3752.9438	99.9566	2283.2177	99.9423	2230.2554	99.9893	600.9048	99.9983	1438.9729	100.0	821.0	99.9986	1031.988	99.965	89.9409	99.9216	6988.3397	99.9855	4436.9494	99.9993	3987.9551	99.9933	2534.7802	99.9913	2221.8156	99.9163	9377.4647	99.832	2069.9932	99.9908	549.9459	99.921	1665.4074	99.9278	464.636	99.9007	900.0907	100.0	340.0	99.9607	918.4423	99.8775	3010.5398	-33.3333	Iceland	1.0	1.0	0.0	1.0	0.0	0.0	0.0
ISL	2020-05-31	5.0	56.61	8.34	16.05	46482.958	14.431	3.404	12.74	99.9934	1298.9023	99.9407	4653.0644	99.9813	14267.361	99.9988	3752.9438	99.9566	2283.2177	99.9423	2230.2554	99.9893	600.9048	99.9983	1438.9729	100.0	821.0	99.9986	1031.988	99.965	89.9409	99.9216	6988.3397	99.9855	4436.9494	99.9993	3987.9551	99.9933	2534.7802	99.9913	2221.8156	99.9163	9377.4647	99.832	2069.9932	99.9908	549.9459	99.921	1665.4074	99.9278	464.636	99.9007	900.0907	100.0	340.0	99.9607	918.4423	99.8775	3010.5398	-100.0	Iceland	1.0	1.0	0.0	1.0	0.0	0.0	0.0
IND	2020-01-31	3.0	12.57	226.8616	11.15	6426.674	5.989	450.419	21.045	100.0	1299.0	99.8	4650.0	99.9	14255.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	99.8	4429.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9378.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.2	905.0	100.0	3016.0	0.0	India	0.0	0.0	0.0	0.0	0.0	0.0	1.0
IND	2020-02-29	28.0	12.57	226.8616	11.15	6426.674	5.989	450.419	21.045	100.0	1299.0	99.8	4650.0	99.9	14255.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	99.8	4429.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9378.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.2	905.0	100.0	3016.0	0.0	India	0.0	0.0	0.0	0.0	0.0	0.0	1.0
IND	2020-03-31	4390.0	90.485	226.8616	11.15	6426.674	5.989	450.419	21.045	99.995	1298.8875	99.9608	4653.8286	99.4125	14185.9298	99.9968	3752.847	99.9988	2283.9708	99.8286	2226.881	100.0	601.0	99.9844	1438.6667	99.9962	820.9625	100.0	1032.0	100.0	90.0	99.9067	6989.0417	100.0	4438.0	99.9971	3987.8479	99.9688	2534.0208	100.0	2222.0	99.9279	9379.1785	99.9983	2073.9583	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.93	917.7958	99.8237	3005.9583	0.0	India	0.0	0.0	0.0	0.0	1.0	0.0	0.0
IND	2020-04-30	48531.0	97.35	226.8616	11.15	6426.674	5.989	450.419	21.045	99.9947	1298.8756	99.9634	4653.9505	99.9671	14264.1676	99.9947	3752.7719	99.9938	2283.751	99.9306	2229.9165	100.0	601.0	99.9975	1438.9596	99.9976	820.9868	100.0	1032.0	99.5947	89.3158	99.8596	6983.0095	99.9934	4437.6785	99.9831	3987.2847	99.9783	2534.2601	99.99	2221.7933	99.8986	9375.2567	99.7826	2069.874	100.0	550.0	99.9987	1666.9684	100.0	465.0	99.9789	900.6316	100.0	340.0	99.5905	915.1505	99.8783	3007.9564	1364.0351	India	0.0	1.0	0.0	1.0	1.0	0.0	0.0
IND	2020-05-31	78916.0	78.85	226.8616	11.15	6426.674	5.989	450.419	21.045	100.0	1299.0	99.8889	4651.6667	99.8944	14255.0	100.0	3753.0	100.0	2284.0	99.8333	2227.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.8778	6985.6667	99.9556	4434.8889	99.9333	3985.4444	100.0	2535.0	99.95	2220.5	99.8889	9376.0	99.7722	2068.8889	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.9111	918.0	99.6167	2998.2222	24.8652	India	0.0	0.0	0.0	0.0	1.0	0.0	0.0
IDN	2020-02-29	4.0	31.35	334.5434	39.9	11188.743	5.319	145.725	19.427	100.0	1299.0	99.9714	4655.1429	99.9857	14267.2857	100.0	3753.0	100.0	2284.0	99.9143	2229.7143	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.95	6995.5714	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.95	9381.1429	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9714	3015.1429	0.0	Indonesia	0.0	0.0	0.0	0.0	1.0	0.0	0.0
IDN	2020-03-31	2487.0	47.89	334.5434	39.9	11188.743	5.319	145.725	19.427	100.0	1299.0	99.9714	4655.1429	99.9857	14267.2857	100.0	3753.0	100.0	2284.0	99.9143	2229.7143	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.95	6995.5714	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.95	9381.1429	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9714	3015.1429	0.0	Indonesia	0.0	0.0	0.0	0.0	1.0	0.0	0.0
IDN	2020-04-30	9947.0	68.26	334.5434	39.9	11188.743	5.319	145.725	19.427	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.8	6971.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.8	9361.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	228.2297	Indonesia	0.0	1.0	0.0	1.0	0.0	0.0	0.0
IDN	2020-05-31	9307.0	70.91	334.5434	39.9	11188.743	5.319	145.725	19.427	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.8	6971.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.8	9361.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-33.5277	Indonesia	0.0	1.0	0.0	1.0	0.0	0.0	0.0
IRN	2020-02-29	4747.0	20.9	1652.5549	11.1	19082.62	5.44	49.831	18.246	100.0	1299.0	99.8	4651.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.85	2227.5	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	99.9	3983.5	100.0	2535.0	99.85	2215.0	99.95	9381.5	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9	3010.0	0.0	Iran	0.0	0.0	0.0	0.0	0.0	1.0	0.0
IRN	2020-03-31	55753.0	54.23	1652.5549	11.1	19082.62	5.44	49.831	18.246	100.0	1299.0	99.8	4651.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.85	2227.5	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	99.9	3983.5	100.0	2535.0	99.85	2215.0	99.95	9381.5	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9	3010.0	2815.3226	Iran	0.0	0.0	0.0	0.0	0.0	1.0	0.0
IRN	2020-04-30	41150.0	61.51	1652.5549	11.1	19082.62	5.44	49.831	18.246	100.0	1299.0	99.8	4651.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.85	2227.5	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	99.9	3983.5	100.0	2535.0	99.85	2215.0	99.95	9381.5	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9	3010.0	-25.8921	Iran	0.0	0.0	0.0	0.0	0.0	1.0	0.0
IRN	2020-05-31	31871.0	47.23	1652.5549	11.1	19082.62	5.44	49.831	18.246	100.0	1299.0	99.8	4651.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.85	2227.5	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	99.9	3983.5	100.0	2535.0	99.85	2215.0	99.95	9381.5	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9	3010.0	-64.875	Iran	0.0	0.0	0.0	0.0	0.0	1.0	0.0
