iso_code	date	new_cases	stringency_index	HealthExpenseperGDP	total_smokers	gdp_per_capita	aged_65_older	population_density	log_population	identity percentage for NSP1	score for NSP1	identity percentage for NSP2	score for NSP2	identity percentage for NSP3	score for NSP3	identity percentage for NSP4	score for NSP4	identity percentage for NSP5	score for NSP5	identity percentage for NSP6	score for NSP6	identity percentage for NSP7	score for NSP7	identity percentage for NSP8	score for NSP8	identity percentage for NSP9	score for NSP9	identity percentage for NSP10	score for NSP10	identity percentage for NSP11	score for NSP11	identity percentage for NSP12	score for NSP12	identity percentage for NSP13	score for NSP13	identity percentage for NSP14	score for NSP14	identity percentage for NSP15	score for NSP15	identity percentage for NSP16	score for NSP16	identity percentage for Spike	score for Spike	identity percentage for NS3	score for NS3	identity percentage for E	score for E	identity percentage for M	score for M	identity percentage for NS6	score for NS6	identity percentage for NS7a	score for NS7a	identity percentage for NS7b	score for NS7b	identity percentage for NS8	score for NS8	identity percentage for N	score for N	death_growth_rate	Country	Clade_V	Clade_GH	Clade_GR	Clade_G	Clade_O	Clade_L	Clade_S
DZA	2020-02-23	3.0	0.0	886.3115	15.396	13913.839	6.211	17.348	17.596	100.0	1299.0	99.8	4647.0	99.975	14266.75	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.95	3985.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.525	2064.75	99.675	547.75	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Algeria	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DZA	2020-03-01	14.0	7.14	886.3115	15.396	13913.839	6.211	17.348	17.596	100.0	1299.0	99.8	4647.0	99.975	14266.75	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.95	3985.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.525	2064.75	99.675	547.75	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Algeria	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DZA	2020-03-08	20.0	32.14	886.3115	15.396	13913.839	6.211	17.348	17.596	100.0	1299.0	99.8	4647.0	99.975	14266.75	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.95	3985.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.525	2064.75	99.675	547.75	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Algeria	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DZA	2020-03-15	102.0	37.7	886.3115	15.396	13913.839	6.211	17.348	17.596	100.0	1299.0	99.8	4647.0	99.975	14266.75	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.95	3985.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.525	2064.75	99.675	547.75	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	550.0	Algeria	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DZA	2020-03-22	315.0	73.15	886.3115	15.396	13913.839	6.211	17.348	17.596	100.0	1299.0	99.8	4647.0	99.975	14266.75	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.95	3985.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.525	2064.75	99.675	547.75	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	7.6923	Algeria	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DZA	2020-03-29	797.0	80.57	886.3115	15.396	13913.839	6.211	17.348	17.596	100.0	1299.0	99.8	4647.0	99.975	14266.75	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.95	3985.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.525	2064.75	99.675	547.75	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	621.4286	Algeria	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DZA	2020-04-05	574.0	80.57	886.3115	15.396	13913.839	6.211	17.348	17.596	100.0	1299.0	99.8	4647.0	99.975	14266.75	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.95	3985.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.525	2064.75	99.675	547.75	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	43.5644	Algeria	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DZA	2020-04-12	710.0	84.54	886.3115	15.396	13913.839	6.211	17.348	17.596	100.0	1299.0	99.8	4647.0	99.975	14266.75	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.95	3985.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.525	2064.75	99.675	547.75	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-36.5517	Algeria	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DZA	2020-04-19	721.0	84.54	886.3115	15.396	13913.839	6.211	17.348	17.596	100.0	1299.0	99.8	4647.0	99.975	14266.75	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.95	3985.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.525	2064.75	99.675	547.75	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-43.4783	Algeria	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DZA	2020-04-26	1039.0	82.42	886.3115	15.396	13913.839	6.211	17.348	17.596	100.0	1299.0	99.8	4647.0	99.975	14266.75	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.95	3985.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.525	2064.75	99.675	547.75	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-23.0769	Algeria	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DZA	2020-05-03	1263.0	82.42	886.3115	15.396	13913.839	6.211	17.348	17.596	100.0	1299.0	99.8	4647.0	99.975	14266.75	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.95	3985.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.525	2064.75	99.675	547.75	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-12.5	Algeria	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DZA	2020-05-10	1263.0	11.11	886.3115	15.396	13913.839	6.211	17.348	17.596	100.0	1299.0	99.8	4647.0	99.975	14266.75	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.95	3985.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.525	2064.75	99.675	547.75	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	37.1429	Algeria	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DZA	2020-05-17	1292.0	11.11	886.3115	15.396	13913.839	6.211	17.348	17.596	100.0	1299.0	99.8	4647.0	99.975	14266.75	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.95	3985.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.525	2064.75	99.675	547.75	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	4.1667	Algeria	0.0	1.0	0.0	1.0	0.0	0.0	0.0
ARG	2020-03-01	9.0	11.11	1726.7723	23.95	18933.907	11.198	16.177	17.627	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	0.0	Argentina	0.0	0.0	1.0	1.0	0.0	0.0	0.0
ARG	2020-03-08	36.0	24.61	1726.7723	23.95	18933.907	11.198	16.177	17.627	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	0.0	Argentina	0.0	0.0	1.0	1.0	0.0	0.0	0.0
ARG	2020-03-15	180.0	77.78	1726.7723	23.95	18933.907	11.198	16.177	17.627	100.0	1299.0	100.0	4656.0	99.95	14264.5	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.8	2070.5	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9	3008.5	100.0	Argentina	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ARG	2020-03-22	520.0	100.0	1726.7723	23.95	18933.907	11.198	16.177	17.627	100.0	1299.0	100.0	4656.0	99.95	14264.5	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.8	2070.5	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9	3008.5	650.0	Argentina	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ARG	2020-03-29	706.0	100.0	1726.7723	23.95	18933.907	11.198	16.177	17.627	100.0	1299.0	100.0	4656.0	99.95	14264.5	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.8	2070.5	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9	3008.5	60.0	Argentina	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ARG	2020-04-05	686.0	100.0	1726.7723	23.95	18933.907	11.198	16.177	17.627	100.0	1299.0	100.0	4656.0	99.95	14264.5	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.8	2070.5	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9	3008.5	91.6667	Argentina	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ARG	2020-04-12	691.0	100.0	1726.7723	23.95	18933.907	11.198	16.177	17.627	100.0	1299.0	100.0	4656.0	99.95	14264.5	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.8	2070.5	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9	3008.5	-6.5217	Argentina	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ARG	2020-04-19	939.0	100.0	1726.7723	23.95	18933.907	11.198	16.177	17.627	100.0	1299.0	100.0	4656.0	99.95	14264.5	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.8	2070.5	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9	3008.5	23.2558	Argentina	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ARG	2020-04-26	901.0	87.57	1726.7723	23.95	18933.907	11.198	16.177	17.627	100.0	1299.0	100.0	4656.0	99.95	14264.5	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.8	2070.5	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9	3008.5	-1.8868	Argentina	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ARG	2020-05-03	1095.0	87.57	1726.7723	23.95	18933.907	11.198	16.177	17.627	100.0	1299.0	100.0	4656.0	99.95	14264.5	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.8	2070.5	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9	3008.5	21.1538	Argentina	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ARG	2020-05-10	2029.0	7.94	1726.7723	23.95	18933.907	11.198	16.177	17.627	100.0	1299.0	100.0	4656.0	99.95	14264.5	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.8	2070.5	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9	3008.5	0.0	Argentina	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ARG	2020-05-17	3548.0	7.94	1726.7723	23.95	18933.907	11.198	16.177	17.627	100.0	1299.0	100.0	4656.0	99.95	14264.5	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.8	2070.5	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9	3008.5	30.1587	Argentina	0.0	0.0	0.0	1.0	0.0	0.0	0.0
AUS	2020-01-19	4.0	7.94	9.252	14.9	44648.71	15.504	3.202	17.054	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Australia	0.0	0.0	0.0	0.0	1.0	0.0	0.0
AUS	2020-01-26	7.0	7.94	9.252	14.9	44648.71	15.504	3.202	17.054	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.95	9379.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.2	905.0	99.8	3010.0	0.0	Australia	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AUS	2020-02-02	3.0	19.44	9.252	14.9	44648.71	15.504	3.202	17.054	100.0	1299.0	100.0	4656.0	100.0	14269.0	99.9	3748.5	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.2	905.0	99.8	3010.0	0.0	Australia	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AUS	2020-02-09	1.0	19.44	9.252	14.9	44648.71	15.504	3.202	17.054	100.0	1299.0	100.0	4656.0	100.0	14269.0	99.9	3748.5	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.2	905.0	99.8	3010.0	0.0	Australia	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AUS	2020-02-16	7.0	19.44	9.252	14.9	44648.71	15.504	3.202	17.054	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.2	905.0	100.0	3016.0	0.0	Australia	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AUS	2020-02-23	4.0	19.44	9.252	14.9	44648.71	15.504	3.202	17.054	100.0	1299.0	99.85	4650.1666	100.0	14269.0	99.9666	3751.1666	100.0	2284.0	99.8	2226.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.95	9378.5	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9333	3012.6666	0.0	Australia	0.0	0.0	0.0	0.0	1.0	0.0	0.0
AUS	2020-03-01	48.0	19.44	9.252	14.9	44648.71	15.504	3.202	17.054	99.94	1298.6	99.84	4647.0	99.99	14267.6	99.92	3748.6	100.0	2284.0	99.82	2226.6	100.0	601.0	99.95	1438.1	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	99.91	4429.9	99.98	3986.9	99.91	2532.9	100.0	2222.0	99.98	9383.6	100.0	2074.0	99.87	548.8	100.0	1667.0	100.0	465.0	99.92	899.7	100.0	340.0	99.59	912.5	99.96	3013.8	100.0	Australia	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AUS	2020-03-08	175.0	19.44	9.252	14.9	44648.71	15.504	3.202	17.054	99.891	1298.273	99.896	4651.1	99.9568	14262.9829	99.9781	3752.0143	100.0	2284.0	99.8913	2228.7393	100.0	601.0	100.0	1439.0	100.0	821.0	99.99	1031.8	100.0	90.0	99.9689	6994.9175	99.95	4433.7679	99.9608	3985.8722	99.9262	2532.8714	99.981	2221.5397	99.9623	9382.3468	99.8617	2070.5599	100.0	550.0	99.9688	1666.377	100.0	465.0	99.8546	898.6373	100.0	340.0	99.5498	912.3159	99.9611	3014.05	-100.0	Australia	1.0	0.0	1.0	1.0	0.0	0.0	1.0
AUS	2020-03-15	849.0	42.47	9.252	14.9	44648.71	15.504	3.202	17.054	99.9631	1298.5452	99.9233	4652.0493	99.9786	14266.7673	99.9882	3752.5757	99.9908	2283.7722	99.9415	2230.2441	99.9685	600.7836	100.0	1439.0	99.9946	820.9464	99.9944	1031.9522	100.0	90.0	99.9327	6989.7991	99.9479	4433.7086	99.9878	3987.3057	99.9793	2534.3491	99.9977	2221.9398	99.9269	9378.5812	99.836	2070.4076	99.9952	549.967	99.9849	1666.6749	99.9662	464.7169	99.9734	900.5671	100.0	340.0	99.7911	915.5793	99.8721	3010.2017	0.0	Australia	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AUS	2020-03-22	2711.0	63.11	9.252	14.9	44648.71	15.504	3.202	17.054	99.9817	1298.5888	99.8931	4650.3901	99.9737	14265.96	99.9794	3752.301	99.976	2283.2948	99.9279	2229.9481	99.9752	600.736	99.984	1438.739	100.0	821.0	100.0	1032.0	100.0	90.0	99.9311	6989.4412	99.9661	4435.6503	99.9913	3987.499	99.9956	2534.867	99.9881	2221.6725	99.9224	9378.1854	99.7845	2069.4561	99.9938	549.9762	99.9927	1666.8539	99.9614	464.5704	99.9842	900.7291	100.0	340.0	99.7992	915.6438	99.8709	3009.8028	75.0	Australia	0.0	1.0	1.0	1.0	0.0	1.0	0.0
AUS	2020-03-29	1878.0	70.91	9.252	14.9	44648.71	15.504	3.202	17.054	99.9826	1298.8838	99.8905	4651.2442	99.9847	14267.018	99.9861	3752.2639	99.9714	2283.2381	99.8996	2229.1275	100.0	601.0	100.0	1439.0	99.9786	820.7857	100.0	1032.0	100.0	90.0	99.9294	6989.4657	99.9648	4435.9129	99.9886	3987.4305	99.977	2534.2386	100.0	2222.0	98.6825	9258.5007	99.8327	2070.9002	100.0	550.0	100.0	1667.0	99.9758	464.8485	99.9768	900.6225	100.0	340.0	99.8728	917.0821	99.878	3010.1465	185.7143	Australia	1.0	1.0	1.0	1.0	0.0	1.0	1.0
AUS	2020-04-05	602.0	70.91	9.252	14.9	44648.71	15.504	3.202	17.054	99.9829	1298.8857	99.8257	4648.3429	99.9914	14267.4286	99.9486	3749.5143	100.0	2284.0	99.9829	2231.4857	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9086	6986.2	100.0	4438.0	99.9943	3987.6857	99.9914	2534.7429	100.0	2222.0	99.9086	9376.8571	99.7286	2069.1714	100.0	550.0	99.8	1663.4	100.0	465.0	99.9771	900.6286	100.0	340.0	99.5629	912.0	99.9343	3013.3571	15.0	Australia	0.0	0.0	0.0	1.0	0.0	0.0	0.0
AUS	2020-04-12	297.0	70.91	9.252	14.9	44648.71	15.504	3.202	17.054	99.9829	1298.8857	99.8257	4648.3429	99.9914	14267.4286	99.9486	3749.5143	100.0	2284.0	99.9829	2231.4857	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9086	6986.2	100.0	4438.0	99.9943	3987.6857	99.9914	2534.7429	100.0	2222.0	99.9086	9376.8571	99.7286	2069.1714	100.0	550.0	99.8	1663.4	100.0	465.0	99.9771	900.6286	100.0	340.0	99.5629	912.0	99.9343	3013.3571	-47.8261	Australia	0.0	0.0	0.0	1.0	0.0	0.0	0.0
AUS	2020-04-19	117.0	68.26	9.252	14.9	44648.71	15.504	3.202	17.054	99.9829	1298.8857	99.8257	4648.3429	99.9914	14267.4286	99.9486	3749.5143	100.0	2284.0	99.9829	2231.4857	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9086	6986.2	100.0	4438.0	99.9943	3987.6857	99.9914	2534.7429	100.0	2222.0	99.9086	9376.8571	99.7286	2069.1714	100.0	550.0	99.8	1663.4	100.0	465.0	99.9771	900.6286	100.0	340.0	99.5629	912.0	99.9343	3013.3571	0.0	Australia	0.0	0.0	0.0	1.0	0.0	0.0	0.0
AUS	2020-04-26	80.0	68.26	9.252	14.9	44648.71	15.504	3.202	17.054	99.9829	1298.8857	99.8257	4648.3429	99.9914	14267.4286	99.9486	3749.5143	100.0	2284.0	99.9829	2231.4857	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9086	6986.2	100.0	4438.0	99.9943	3987.6857	99.9914	2534.7429	100.0	2222.0	99.9086	9376.8571	99.7286	2069.1714	100.0	550.0	99.8	1663.4	100.0	465.0	99.9771	900.6286	100.0	340.0	99.5629	912.0	99.9343	3013.3571	0.0	Australia	0.0	0.0	0.0	1.0	0.0	0.0	0.0
AUS	2020-05-03	146.0	68.26	9.252	14.9	44648.71	15.504	3.202	17.054	99.9829	1298.8857	99.8257	4648.3429	99.9914	14267.4286	99.9486	3749.5143	100.0	2284.0	99.9829	2231.4857	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9086	6986.2	100.0	4438.0	99.9943	3987.6857	99.9914	2534.7429	100.0	2222.0	99.9086	9376.8571	99.7286	2069.1714	100.0	550.0	99.8	1663.4	100.0	465.0	99.9771	900.6286	100.0	340.0	99.5629	912.0	99.9343	3013.3571	-66.6667	Australia	0.0	0.0	0.0	1.0	0.0	0.0	0.0
AUS	2020-05-10	107.0	68.26	9.252	14.9	44648.71	15.504	3.202	17.054	99.9829	1298.8857	99.8257	4648.3429	99.9914	14267.4286	99.9486	3749.5143	100.0	2284.0	99.9829	2231.4857	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9086	6986.2	100.0	4438.0	99.9943	3987.6857	99.9914	2534.7429	100.0	2222.0	99.9086	9376.8571	99.7286	2069.1714	100.0	550.0	99.8	1663.4	100.0	465.0	99.9771	900.6286	100.0	340.0	99.5629	912.0	99.9343	3013.3571	-75.0	Australia	0.0	0.0	0.0	1.0	0.0	0.0	0.0
AUS	2020-05-17	70.0	66.14	9.252	14.9	44648.71	15.504	3.202	17.054	99.9829	1298.8857	99.8257	4648.3429	99.9914	14267.4286	99.9486	3749.5143	100.0	2284.0	99.9829	2231.4857	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9086	6986.2	100.0	4438.0	99.9943	3987.6857	99.9914	2534.7429	100.0	2222.0	99.9086	9376.8571	99.7286	2069.1714	100.0	550.0	99.8	1663.4	100.0	465.0	99.9771	900.6286	100.0	340.0	99.5629	912.0	99.9343	3013.3571	300.0	Australia	0.0	0.0	0.0	1.0	0.0	0.0	0.0
